,id,size,header_position,name,value,flag,time
29327,3,8,32,F1,507.0967845426039,0,2023-11-11 14:44:03.537000
29328,3,8,32,F1,507.1421931134248,0,2023-11-11 14:44:04.537000
29329,3,8,32,F1,507.1452081770904,0,2023-11-11 14:44:05.537000
29330,3,8,32,F1,507.1058822182992,0,2023-11-11 14:44:06.537000
29331,3,8,32,F1,507.0973334142466,0,2023-11-11 14:44:07.536000
29332,3,8,32,F1,507.1223215266782,0,2023-11-11 14:44:08.537000
29333,3,8,32,F1,507.08076524407807,0,2023-11-11 14:44:09.538000
29334,3,8,32,F1,507.12866586153945,0,2023-11-11 14:44:10.536000
29335,3,8,32,F1,507.1007099544796,0,2023-11-11 14:44:11.537000
29336,3,8,32,F1,507.1437067918485,0,2023-11-11 14:44:12.537000
29337,4,8,39,F2,505.7904558421399,0,2023-11-11 14:44:03.537000
29338,4,8,39,F2,505.8286343456167,0,2023-11-11 14:44:04.537000
29339,4,8,39,F2,505.7985401756488,0,2023-11-11 14:44:05.537000
29340,4,8,39,F2,505.8211920558,0,2023-11-11 14:44:06.537000
29341,4,8,39,F2,505.8632777727197,0,2023-11-11 14:44:07.537000
29342,4,8,39,F2,505.8528701731223,0,2023-11-11 14:44:08.538000
29343,4,8,39,F2,505.8169244334297,0,2023-11-11 14:44:09.538000
29344,4,8,39,F2,505.832168555203,0,2023-11-11 14:44:10.537000
29345,4,8,39,F2,505.7858349068329,0,2023-11-11 14:44:11.537000
29346,4,8,39,F2,505.76940982570864,0,2023-11-11 14:44:12.537000
29347,5,8,46,P1,2974.7423315476103,0,2023-11-11 14:44:03.537000
29348,5,8,46,P1,2974.7423265025204,0,2023-11-11 14:44:04.537000
29349,5,8,46,P1,2974.742345577326,0,2023-11-11 14:44:05.537000
29350,5,8,46,P1,2974.7423262095604,0,2023-11-11 14:44:06.537000
29351,5,8,46,P1,2974.7423204439337,0,2023-11-11 14:44:07.537000
29352,5,8,46,P1,2974.742339849677,0,2023-11-11 14:44:08.537000
29353,5,8,46,P1,2974.7423265259454,0,2023-11-11 14:44:09.538000
29354,5,8,46,P1,2974.7422786745065,0,2023-11-11 14:44:10.537000
29355,5,8,46,P1,2974.742288996939,0,2023-11-11 14:44:11.537000
29356,5,8,46,P1,2974.74227903804,0,2023-11-11 14:44:12.537000
29357,6,8,53,P2,1580.6422399618723,0,2023-11-11 14:44:03.537000
29358,6,8,53,P2,1580.6408142395655,0,2023-11-11 14:44:04.537000
29359,6,8,53,P2,1580.6394932993453,0,2023-11-11 14:44:05.537000
29360,6,8,53,P2,1580.638125149858,0,2023-11-11 14:44:06.537000
29361,6,8,53,P2,1580.6367570977163,0,2023-11-11 14:44:07.537000
29362,6,8,53,P2,1580.6353688070235,0,2023-11-11 14:44:08.537000
29363,6,8,53,P2,1580.634001867284,0,2023-11-11 14:44:09.538000
29364,6,8,53,P2,1580.6326331140758,0,2023-11-11 14:44:10.537000
29365,6,8,53,P2,1580.6311970724928,0,2023-11-11 14:44:11.537000
29366,6,8,53,P2,1580.6298269944086,0,2023-11-11 14:44:12.537000
29367,7,8,60,P3,130.16038316196605,0,2023-11-11 14:44:03.537000
29368,7,8,60,P3,130.1603851696469,0,2023-11-11 14:44:04.537000
29369,7,8,60,P3,130.16035474752042,0,2023-11-11 14:44:05.537000
29370,7,8,60,P3,130.16028210199602,0,2023-11-11 14:44:06.537000
29371,7,8,60,P3,130.16027911208917,0,2023-11-11 14:44:07.537000
29372,7,8,60,P3,130.16015654678822,0,2023-11-11 14:44:08.538000
29373,7,8,60,P3,130.16014308350194,0,2023-11-11 14:44:09.538000
29374,7,8,60,P3,130.16010227830154,0,2023-11-11 14:44:10.537000
29375,7,8,60,P3,130.16010859356638,0,2023-11-11 14:44:11.537000
29376,7,8,60,P3,130.1600728294247,0,2023-11-11 14:44:12.537000
29377,2,8,25,ActTime2,1.0218247835858034e+180,0,2023-11-11 14:44:12.749000
29378,3,8,32,F1,507.1437067918485,0,2023-11-11 14:44:12.537000
29379,4,8,39,F2,505.76940982570864,0,2023-11-11 14:44:12.537000
29380,5,8,46,P1,2974.74227903804,0,2023-11-11 14:44:12.537000
29381,6,8,53,P2,1580.6298269944086,0,2023-11-11 14:44:12.537000
29382,7,8,60,P3,130.1600728294247,0,2023-11-11 14:44:12.537000
29383,1,8,12,ActTime,1.0218297302240244e+180,0,2023-11-11 14:44:22.753000
29384,3,8,32,F1,507.1359934172551,0,2023-11-11 14:44:13.537000
29385,3,8,32,F1,507.1112193392184,0,2023-11-11 14:44:14.538000
29386,3,8,32,F1,507.1428976717237,0,2023-11-11 14:44:15.536000
29387,3,8,32,F1,507.1003625131704,0,2023-11-11 14:44:16.536000
29388,3,8,32,F1,507.1460730513273,0,2023-11-11 14:44:17.537000
29389,3,8,32,F1,507.0895100746085,0,2023-11-11 14:44:18.537000
29390,3,8,32,F1,507.1423650319548,0,2023-11-11 14:44:19.537000
29391,3,8,32,F1,507.0736573473724,0,2023-11-11 14:44:20.537000
29392,3,8,32,F1,507.20939203829954,0,2023-11-11 14:44:21.537000
29393,3,8,32,F1,507.1187331449963,0,2023-11-11 14:44:22.538000
29394,4,8,39,F2,505.81987662785366,0,2023-11-11 14:44:13.537000
29395,4,8,39,F2,505.8511579913871,0,2023-11-11 14:44:14.538000
29396,4,8,39,F2,505.8106775373968,0,2023-11-11 14:44:15.537000
29397,4,8,39,F2,505.8588956677051,0,2023-11-11 14:44:16.537000
29398,4,8,39,F2,505.8147572072232,0,2023-11-11 14:44:17.537000
29399,4,8,39,F2,505.7783313537593,0,2023-11-11 14:44:18.537000
29400,4,8,39,F2,505.8293287188832,0,2023-11-11 14:44:19.537000
29401,4,8,39,F2,505.782134001054,0,2023-11-11 14:44:20.538000
29402,4,8,39,F2,505.8346720668311,0,2023-11-11 14:44:21.538000
29403,4,8,39,F2,505.7896928977615,0,2023-11-11 14:44:22.538000
29404,5,8,46,P1,2974.7422978805234,0,2023-11-11 14:44:13.537000
29405,5,8,46,P1,2974.742231817524,0,2023-11-11 14:44:14.538000
29406,5,8,46,P1,2974.7422674962195,0,2023-11-11 14:44:15.536000
29407,5,8,46,P1,2974.7422064324937,0,2023-11-11 14:44:16.537000
29408,5,8,46,P1,2974.742227824893,0,2023-11-11 14:44:17.537000
29409,5,8,46,P1,2974.742190515948,0,2023-11-11 14:44:18.537000
29410,5,8,46,P1,2974.742197216998,0,2023-11-11 14:44:19.537000
29411,5,8,46,P1,2974.742175373834,0,2023-11-11 14:44:20.538000
29412,5,8,46,P1,2974.742175724152,0,2023-11-11 14:44:21.537000
29413,5,8,46,P1,2974.742199420967,0,2023-11-11 14:44:22.538000
29414,6,8,53,P2,1580.6284639002502,0,2023-11-11 14:44:13.537000
29415,6,8,53,P2,1580.627143365055,0,2023-11-11 14:44:14.538000
29416,6,8,53,P2,1580.6257547453124,0,2023-11-11 14:44:15.537000
29417,6,8,53,P2,1580.6244260532685,0,2023-11-11 14:44:16.537000
29418,6,8,53,P2,1580.6229983623798,0,2023-11-11 14:44:17.537000
29419,6,8,53,P2,1580.621649772071,0,2023-11-11 14:44:18.537000
29420,6,8,53,P2,1580.6203235602052,0,2023-11-11 14:44:19.537000
29421,6,8,53,P2,1580.618925883632,0,2023-11-11 14:44:20.538000
29422,6,8,53,P2,1580.6175326139012,0,2023-11-11 14:44:21.537000
29423,6,8,53,P2,1580.616184667624,0,2023-11-11 14:44:22.538000
29424,7,8,60,P3,130.15994647663456,0,2023-11-11 14:44:13.537000
29425,7,8,60,P3,130.15991144219302,0,2023-11-11 14:44:14.538000
29426,7,8,60,P3,130.15987131462515,0,2023-11-11 14:44:15.537000
29427,7,8,60,P3,130.15989004055805,0,2023-11-11 14:44:16.537000
29428,7,8,60,P3,130.15977797243596,0,2023-11-11 14:44:17.537000
29429,7,8,60,P3,130.1597503009458,0,2023-11-11 14:44:18.537000
29430,7,8,60,P3,130.15969267470493,0,2023-11-11 14:44:19.537000
29431,7,8,60,P3,130.15966929072323,0,2023-11-11 14:44:20.538000
29432,7,8,60,P3,130.15962305689126,0,2023-11-11 14:44:21.538000
29433,7,8,60,P3,130.159610914159,0,2023-11-11 14:44:22.538000
29434,2,8,25,ActTime2,1.0218297302240244e+180,0,2023-11-11 14:44:22.753000
29435,3,8,32,F1,507.1187331449963,0,2023-11-11 14:44:22.538000
29436,4,8,39,F2,505.7896928977615,0,2023-11-11 14:44:22.538000
29437,5,8,46,P1,2974.742199420967,0,2023-11-11 14:44:22.538000
29438,6,8,53,P2,1580.616184667624,0,2023-11-11 14:44:22.538000
29439,7,8,60,P3,130.159610914159,0,2023-11-11 14:44:22.538000
29440,1,8,12,ActTime,1.0218346768622456e+180,0,2023-11-11 14:44:32.757000
29441,3,8,32,F1,507.2098798217524,0,2023-11-11 14:44:23.537000
29442,3,8,32,F1,507.2792485863063,0,2023-11-11 14:44:24.537000
29443,3,8,32,F1,507.2640815245734,0,2023-11-11 14:44:25.536000
29444,3,8,32,F1,507.3287569881031,0,2023-11-11 14:44:26.538000
29445,3,8,32,F1,507.3257934936212,0,2023-11-11 14:44:27.536000
29446,3,8,32,F1,507.386898974199,0,2023-11-11 14:44:28.537000
29447,3,8,32,F1,507.3869561648088,0,2023-11-11 14:44:29.537000
29448,3,8,32,F1,507.3886804575279,0,2023-11-11 14:44:30.538000
29449,3,8,32,F1,507.4338557095691,0,2023-11-11 14:44:31.538000
29450,3,8,32,F1,507.46861784076174,0,2023-11-11 14:44:32.537000
29451,4,8,39,F2,505.8174681267097,0,2023-11-11 14:44:23.537000
29452,4,8,39,F2,505.8126766864537,0,2023-11-11 14:44:24.537000
29453,4,8,39,F2,505.8243454879518,0,2023-11-11 14:44:25.537000
29454,4,8,39,F2,505.7847160685122,0,2023-11-11 14:44:26.538000
29455,4,8,39,F2,505.7641307906559,0,2023-11-11 14:44:27.537000
29456,4,8,39,F2,505.8474606102521,0,2023-11-11 14:44:28.538000
29457,4,8,39,F2,505.78090639769687,0,2023-11-11 14:44:29.537000
29458,4,8,39,F2,505.8235607368564,0,2023-11-11 14:44:30.538000
29459,4,8,39,F2,505.757967611,0,2023-11-11 14:44:31.538000
29460,4,8,39,F2,505.8498019066544,0,2023-11-11 14:44:32.538000
29461,5,8,46,P1,2974.7416800687183,0,2023-11-11 14:44:23.537000
29462,5,8,46,P1,2974.6913472735114,0,2023-11-11 14:44:24.537000
29463,5,8,46,P1,2974.6931066584502,0,2023-11-11 14:44:25.536000
29464,5,8,46,P1,2974.694766333468,0,2023-11-11 14:44:26.538000
29465,5,8,46,P1,2974.7403018814693,0,2023-11-11 14:44:27.537000
29466,5,8,46,P1,2974.7399028423965,0,2023-11-11 14:44:28.538000
29467,5,8,46,P1,2974.7401113881665,0,2023-11-11 14:44:29.537000
29468,5,8,46,P1,2974.7397183447206,0,2023-11-11 14:44:30.538000
29469,5,8,46,P1,2974.739961642918,0,2023-11-11 14:44:31.538000
29470,5,8,46,P1,2974.7797283269515,0,2023-11-11 14:44:32.537000
29471,6,8,53,P2,1580.6148382473702,0,2023-11-11 14:44:23.537000
29472,6,8,53,P2,1580.6134571750251,0,2023-11-11 14:44:24.537000
29473,6,8,53,P2,1580.6121050885592,0,2023-11-11 14:44:25.536000
29474,6,8,53,P2,1580.610686486104,0,2023-11-11 14:44:26.538000
29475,6,8,53,P2,1580.6093479260303,0,2023-11-11 14:44:27.537000
29476,6,8,53,P2,1580.607939304538,0,2023-11-11 14:44:28.538000
29477,6,8,53,P2,1580.6066348961206,0,2023-11-11 14:44:29.537000
29478,6,8,53,P2,1580.6052643080172,0,2023-11-11 14:44:30.538000
29479,6,8,53,P2,1580.6038239057664,0,2023-11-11 14:44:31.538000
29480,6,8,53,P2,1580.6024535388706,0,2023-11-11 14:44:32.538000
29481,7,8,60,P3,130.15962258067697,0,2023-11-11 14:44:23.537000
29482,7,8,60,P3,130.15957255007314,0,2023-11-11 14:44:24.537000
29483,7,8,60,P3,130.15947503578286,0,2023-11-11 14:44:25.537000
29484,7,8,60,P3,130.15949378481474,0,2023-11-11 14:44:26.538000
29485,7,8,60,P3,130.15945455721865,0,2023-11-11 14:44:27.537000
29486,7,8,60,P3,130.1593610388517,0,2023-11-11 14:44:28.538000
29487,7,8,60,P3,130.15932566912502,0,2023-11-11 14:44:29.537000
29488,7,8,60,P3,130.159318154653,0,2023-11-11 14:44:30.538000
29489,7,8,60,P3,130.15921632329272,0,2023-11-11 14:44:31.538000
29490,7,8,60,P3,130.15917865817826,0,2023-11-11 14:44:32.538000
29491,2,8,25,ActTime2,1.0218346768622456e+180,0,2023-11-11 14:44:32.757000
29492,3,8,32,F1,507.46861784076174,0,2023-11-11 14:44:32.537000
29493,4,8,39,F2,505.8498019066544,0,2023-11-11 14:44:32.538000
29494,5,8,46,P1,2974.7797283269515,0,2023-11-11 14:44:32.537000
29495,6,8,53,P2,1580.6024535388706,0,2023-11-11 14:44:32.538000
29496,7,8,60,P3,130.15917865817826,0,2023-11-11 14:44:32.538000
29497,1,8,12,ActTime,1.0218396235306584e+180,0,2023-11-11 14:44:42.765000
29498,3,8,32,F1,507.47066106210855,0,2023-11-11 14:44:33.537000
29499,3,8,32,F1,507.4052349497836,0,2023-11-11 14:44:34.537000
29500,3,8,32,F1,507.44657086996057,0,2023-11-11 14:44:35.538000
29501,3,8,32,F1,507.46201942485993,0,2023-11-11 14:44:36.537000
29502,3,8,32,F1,507.459105630202,0,2023-11-11 14:44:37.537000
29503,3,8,32,F1,507.454982698497,0,2023-11-11 14:44:38.537000
29504,3,8,32,F1,507.4245509854859,0,2023-11-11 14:44:39.537000
29505,3,8,32,F1,507.43097337483823,0,2023-11-11 14:44:40.537000
29506,3,8,32,F1,507.4834840040435,0,2023-11-11 14:44:41.537000
29507,3,8,32,F1,507.5116706631173,0,2023-11-11 14:44:42.537000
29508,4,8,39,F2,505.78513484523774,0,2023-11-11 14:44:33.537000
29509,4,8,39,F2,505.7706686158328,0,2023-11-11 14:44:34.537000
29510,4,8,39,F2,505.8286145038839,0,2023-11-11 14:44:35.539000
29511,4,8,39,F2,505.80404177958326,0,2023-11-11 14:44:36.537000
29512,4,8,39,F2,505.78371555000695,0,2023-11-11 14:44:37.537000
29513,4,8,39,F2,505.78653371401214,0,2023-11-11 14:44:38.537000
29514,4,8,39,F2,505.7662170764082,0,2023-11-11 14:44:39.537000
29515,4,8,39,F2,505.7861408106485,0,2023-11-11 14:44:40.537000
29516,4,8,39,F2,505.8080454166168,0,2023-11-11 14:44:41.537000
29517,4,8,39,F2,505.8344447153361,0,2023-11-11 14:44:42.537000
29518,5,8,46,P1,2974.739747949302,0,2023-11-11 14:44:33.537000
29519,5,8,46,P1,2974.739970479208,0,2023-11-11 14:44:34.537000
29520,5,8,46,P1,2974.778140815843,0,2023-11-11 14:44:35.539000
29521,5,8,46,P1,2974.7783654168998,0,2023-11-11 14:44:36.537000
29522,5,8,46,P1,2974.7786008549865,0,2023-11-11 14:44:37.537000
29523,5,8,46,P1,2974.740382772221,0,2023-11-11 14:44:38.537000
29524,5,8,46,P1,2974.740555015609,0,2023-11-11 14:44:39.537000
29525,5,8,46,P1,2974.7770310174064,0,2023-11-11 14:44:40.537000
29526,5,8,46,P1,2974.7771508797023,0,2023-11-11 14:44:41.537000
29527,5,8,46,P1,2974.740687608302,0,2023-11-11 14:44:42.537000
29528,6,8,53,P2,1580.6011251467753,0,2023-11-11 14:44:33.537000
29529,6,8,53,P2,1580.5997073565604,0,2023-11-11 14:44:34.537000
29530,6,8,53,P2,1580.5984314832313,0,2023-11-11 14:44:35.539000
29531,6,8,53,P2,1580.5969820871985,0,2023-11-11 14:44:36.537000
29532,6,8,53,P2,1580.5956917943574,0,2023-11-11 14:44:37.537000
29533,6,8,53,P2,1580.594312493484,0,2023-11-11 14:44:38.537000
29534,6,8,53,P2,1580.5929200310832,0,2023-11-11 14:44:39.537000
29535,6,8,53,P2,1580.5915485517448,0,2023-11-11 14:44:40.537000
29536,6,8,53,P2,1580.590134795222,0,2023-11-11 14:44:41.537000
29537,6,8,53,P2,1580.5888277611018,0,2023-11-11 14:44:42.537000
29538,7,8,60,P3,130.15912473260485,0,2023-11-11 14:44:33.537000
29539,7,8,60,P3,130.15913042579635,0,2023-11-11 14:44:34.537000
29540,7,8,60,P3,130.159108006521,0,2023-11-11 14:44:35.539000
29541,7,8,60,P3,130.1590278829515,0,2023-11-11 14:44:36.537000
29542,7,8,60,P3,130.15904717790858,0,2023-11-11 14:44:37.537000
29543,7,8,60,P3,130.15898063045432,0,2023-11-11 14:44:38.537000
29544,7,8,60,P3,130.15888916742043,0,2023-11-11 14:44:39.537000
29545,7,8,60,P3,130.15887053882403,0,2023-11-11 14:44:40.537000
29546,7,8,60,P3,130.15883156378885,0,2023-11-11 14:44:41.537000
29547,7,8,60,P3,130.15876187059422,0,2023-11-11 14:44:42.537000
29548,2,8,25,ActTime2,1.0218396235382063e+180,0,2023-11-11 14:44:42.766000
29549,3,8,32,F1,507.5116706631173,0,2023-11-11 14:44:42.537000
29550,4,8,39,F2,505.8344447153361,0,2023-11-11 14:44:42.537000
29551,5,8,46,P1,2974.740687608302,0,2023-11-11 14:44:42.537000
29552,6,8,53,P2,1580.5888277611018,0,2023-11-11 14:44:42.537000
29553,7,8,60,P3,130.15876187059422,0,2023-11-11 14:44:42.537000
29554,1,8,12,ActTime,1.0218445702519068e+180,0,2023-11-11 14:44:52.780000
29555,3,8,32,F1,507.4657478735192,0,2023-11-11 14:44:43.536000
29556,3,8,32,F1,507.41914153770233,0,2023-11-11 14:44:44.537000
29557,3,8,32,F1,507.4444628580452,0,2023-11-11 14:44:45.536000
29558,3,8,32,F1,507.4756770166734,0,2023-11-11 14:44:46.537000
29559,3,8,32,F1,507.4372426428626,0,2023-11-11 14:44:47.536000
29560,3,8,32,F1,507.4929834421319,0,2023-11-11 14:44:48.537000
29561,3,8,32,F1,507.4973377630537,0,2023-11-11 14:44:49.537000
29562,3,8,32,F1,507.58223064423134,0,2023-11-11 14:44:50.537000
29563,3,8,32,F1,507.6301932364,0,2023-11-11 14:44:51.538000
29564,3,8,32,F1,507.64281173051296,0,2023-11-11 14:44:52.538000
29565,4,8,39,F2,505.7671576891373,0,2023-11-11 14:44:43.537000
29566,4,8,39,F2,505.7795186355825,0,2023-11-11 14:44:44.537000
29567,4,8,39,F2,505.84014185945887,0,2023-11-11 14:44:45.537000
29568,4,8,39,F2,505.79399616947006,0,2023-11-11 14:44:46.537000
29569,4,8,39,F2,505.7790317789541,0,2023-11-11 14:44:47.537000
29570,4,8,39,F2,505.7904358480085,0,2023-11-11 14:44:48.537000
29571,4,8,39,F2,505.761198851831,0,2023-11-11 14:44:49.537000
29572,4,8,39,F2,505.7981653338682,0,2023-11-11 14:44:50.537000
29573,4,8,39,F2,505.8429203409163,0,2023-11-11 14:44:51.538000
29574,4,8,39,F2,505.8422150255777,0,2023-11-11 14:44:52.538000
29575,5,8,46,P1,2974.7409078088167,0,2023-11-11 14:44:43.536000
29576,5,8,46,P1,2974.7757022623223,0,2023-11-11 14:44:44.537000
29577,5,8,46,P1,2974.7759191155537,0,2023-11-11 14:44:45.537000
29578,5,8,46,P1,2974.741085409008,0,2023-11-11 14:44:46.537000
29579,5,8,46,P1,2974.741235205748,0,2023-11-11 14:44:47.537000
29580,5,8,46,P1,2974.741014659661,0,2023-11-11 14:44:48.537000
29581,5,8,46,P1,2974.7099666895983,0,2023-11-11 14:44:49.537000
29582,5,8,46,P1,2974.6809258679136,0,2023-11-11 14:44:50.537000
29583,5,8,46,P1,2974.6522287488674,0,2023-11-11 14:44:51.538000
29584,5,8,46,P1,2974.709779354452,0,2023-11-11 14:44:52.538000
29585,6,8,53,P2,1580.587410676036,0,2023-11-11 14:44:43.536000
29586,6,8,53,P2,1580.5861203229406,0,2023-11-11 14:44:44.537000
29587,6,8,53,P2,1580.5846933796877,0,2023-11-11 14:44:45.537000
29588,6,8,53,P2,1580.583335017313,0,2023-11-11 14:44:46.537000
29589,6,8,53,P2,1580.581985862901,0,2023-11-11 14:44:47.537000
29590,6,8,53,P2,1580.5805584660195,0,2023-11-11 14:44:48.537000
29591,6,8,53,P2,1580.579252232896,0,2023-11-11 14:44:49.537000
29592,6,8,53,P2,1580.57781971051,0,2023-11-11 14:44:50.537000
29593,6,8,53,P2,1580.576510101484,0,2023-11-11 14:44:51.538000
29594,6,8,53,P2,1580.5751256459698,0,2023-11-11 14:44:52.538000
29595,7,8,60,P3,130.15874080528653,0,2023-11-11 14:44:43.536000
29596,7,8,60,P3,130.1587108850618,0,2023-11-11 14:44:44.537000
29597,7,8,60,P3,130.15867842976772,0,2023-11-11 14:44:45.537000
29598,7,8,60,P3,130.1586326494753,0,2023-11-11 14:44:46.537000
29599,7,8,60,P3,130.1585535176646,0,2023-11-11 14:44:47.537000
29600,7,8,60,P3,130.1585434251972,0,2023-11-11 14:44:48.537000
29601,7,8,60,P3,130.1585222843363,0,2023-11-11 14:44:49.537000
29602,7,8,60,P3,130.15846701688736,0,2023-11-11 14:44:50.537000
29603,7,8,60,P3,130.15841798526145,0,2023-11-11 14:44:51.538000
29604,7,8,60,P3,130.1583728673327,0,2023-11-11 14:44:52.538000
29605,2,8,25,ActTime2,1.0218445702519068e+180,0,2023-11-11 14:44:52.780000
29606,3,8,32,F1,507.64281173051296,0,2023-11-11 14:44:52.538000
29607,4,8,39,F2,505.8422150255777,0,2023-11-11 14:44:52.538000
29608,5,8,46,P1,2974.709779354452,0,2023-11-11 14:44:52.538000
29609,6,8,53,P2,1580.5751256459698,0,2023-11-11 14:44:52.538000
29610,7,8,60,P3,130.1583728673327,0,2023-11-11 14:44:52.538000
29611,1,8,12,ActTime,1.0218495168750322e+180,0,2023-11-11 14:45:02.782000
29612,3,8,32,F1,507.614055727368,0,2023-11-11 14:44:53.538000
29613,3,8,32,F1,507.58489625957486,0,2023-11-11 14:44:54.537000
29614,3,8,32,F1,507.60951004746073,0,2023-11-11 14:44:55.536000
29615,3,8,32,F1,507.6642334890709,0,2023-11-11 14:44:56.537000
29616,3,8,32,F1,507.7225420965116,0,2023-11-11 14:44:57.538000
29617,3,8,32,F1,507.7485851995924,0,2023-11-11 14:44:58.538000
29618,3,8,32,F1,507.6855181128272,0,2023-11-11 14:44:59.537000
29619,3,8,32,F1,507.7055845552712,0,2023-11-11 14:45:00.537000
29620,3,8,32,F1,507.7812831662511,0,2023-11-11 14:45:01.537000
29621,3,8,32,F1,507.738997310118,0,2023-11-11 14:45:02.538000
29622,4,8,39,F2,505.7433375477711,0,2023-11-11 14:44:53.539000
29623,4,8,39,F2,505.8357515880793,0,2023-11-11 14:44:54.538000
29624,4,8,39,F2,505.7560054130036,0,2023-11-11 14:44:55.537000
29625,4,8,39,F2,505.75259772616783,0,2023-11-11 14:44:56.537000
29626,4,8,39,F2,505.7700983549367,0,2023-11-11 14:44:57.538000
29627,4,8,39,F2,505.78597525478057,0,2023-11-11 14:44:58.538000
29628,4,8,39,F2,505.8025754542075,0,2023-11-11 14:44:59.538000
29629,4,8,39,F2,505.8235343663041,0,2023-11-11 14:45:00.537000
29630,4,8,39,F2,505.7962213461994,0,2023-11-11 14:45:01.537000
29631,4,8,39,F2,505.7770327264632,0,2023-11-11 14:45:02.539000
29632,5,8,46,P1,2974.7645110690323,0,2023-11-11 14:44:53.539000
29633,5,8,46,P1,2974.7382826129488,0,2023-11-11 14:44:54.538000
29634,5,8,46,P1,2974.6860929073787,0,2023-11-11 14:44:55.536000
29635,5,8,46,P1,2974.6608866168085,0,2023-11-11 14:44:56.537000
29636,5,8,46,P1,2974.710294487803,0,2023-11-11 14:44:57.538000
29637,5,8,46,P1,2974.75810136836,0,2023-11-11 14:44:58.538000
29638,5,8,46,P1,2974.712110377428,0,2023-11-11 14:44:59.538000
29639,5,8,46,P1,2974.668519272592,0,2023-11-11 14:45:00.537000
29640,5,8,46,P1,2974.669914021363,0,2023-11-11 14:45:01.537000
29641,5,8,46,P1,2974.71149229735,0,2023-11-11 14:45:02.538000
29642,6,8,53,P2,1580.573790381959,0,2023-11-11 14:44:53.539000
29643,6,8,53,P2,1580.5724008412608,0,2023-11-11 14:44:54.538000
29644,6,8,53,P2,1580.571036193216,0,2023-11-11 14:44:55.536000
29645,6,8,53,P2,1580.5696876307336,0,2023-11-11 14:44:56.537000
29646,6,8,53,P2,1580.5898234830804,0,2023-11-11 14:44:57.538000
29647,6,8,53,P2,1580.5884240306143,0,2023-11-11 14:44:58.538000
29648,6,8,53,P2,1580.5870713273623,0,2023-11-11 14:44:59.538000
29649,6,8,53,P2,1580.6401535577047,0,2023-11-11 14:45:00.537000
29650,6,8,53,P2,1580.694375508437,0,2023-11-11 14:45:01.537000
29651,6,8,53,P2,1580.6932280011213,0,2023-11-11 14:45:02.538000
29652,7,8,60,P3,130.1583158795283,0,2023-11-11 14:44:53.539000
29653,7,8,60,P3,130.1583024499918,0,2023-11-11 14:44:54.538000
29654,7,8,60,P3,130.15821895415542,0,2023-11-11 14:44:55.537000
29655,7,8,60,P3,130.1582386559874,0,2023-11-11 14:44:56.537000
29656,7,8,60,P3,130.1581904437593,0,2023-11-11 14:44:57.538000
29657,7,8,60,P3,130.15818039163426,0,2023-11-11 14:44:58.538000
29658,7,8,60,P3,130.1580588872063,0,2023-11-11 14:44:59.538000
29659,7,8,60,P3,130.15810149734128,0,2023-11-11 14:45:00.537000
29660,7,8,60,P3,130.1579805447759,0,2023-11-11 14:45:01.537000
29661,7,8,60,P3,130.15799936800323,0,2023-11-11 14:45:02.538000
29662,2,8,25,ActTime2,1.0218495168750322e+180,0,2023-11-11 14:45:02.782000
29663,3,8,32,F1,507.738997310118,0,2023-11-11 14:45:02.538000
29664,4,8,39,F2,505.7770327264632,0,2023-11-11 14:45:02.539000
29665,5,8,46,P1,2974.71149229735,0,2023-11-11 14:45:02.538000
29666,6,8,53,P2,1580.6932280011213,0,2023-11-11 14:45:02.538000
29667,7,8,60,P3,130.15799936800323,0,2023-11-11 14:45:02.538000
29668,1,8,12,ActTime,1.0218544635208012e+180,0,2023-11-11 14:45:12.787000
29669,3,8,32,F1,507.7832952854491,0,2023-11-11 14:45:03.538000
29670,3,8,32,F1,507.7329347481677,0,2023-11-11 14:45:04.537000
29671,3,8,32,F1,507.7938031462396,0,2023-11-11 14:45:05.537000
29672,3,8,32,F1,507.8033700845592,0,2023-11-11 14:45:06.538000
29673,3,8,32,F1,507.8148762152279,0,2023-11-11 14:45:07.536000
29674,3,8,32,F1,507.7450209009151,0,2023-11-11 14:45:08.536000
29675,3,8,32,F1,507.7438707115256,0,2023-11-11 14:45:09.536000
29676,3,8,32,F1,507.8254151941823,0,2023-11-11 14:45:10.536000
29677,3,8,32,F1,507.78300642476376,0,2023-11-11 14:45:11.538000
29678,3,8,32,F1,507.7786536812032,0,2023-11-11 14:45:12.537000
29679,4,8,39,F2,505.8264675067918,0,2023-11-11 14:45:03.538000
29680,4,8,39,F2,505.7977038168403,0,2023-11-11 14:45:04.538000
29681,4,8,39,F2,505.78226186966737,0,2023-11-11 14:45:05.537000
29682,4,8,39,F2,505.793806872231,0,2023-11-11 14:45:06.538000
29683,4,8,39,F2,505.7683297519547,0,2023-11-11 14:45:07.536000
29684,4,8,39,F2,505.80189320303634,0,2023-11-11 14:45:08.536000
29685,4,8,39,F2,505.83214379306105,0,2023-11-11 14:45:09.536000
29686,4,8,39,F2,505.8915549733151,0,2023-11-11 14:45:10.537000
29687,4,8,39,F2,505.8959223862034,0,2023-11-11 14:45:11.538000
29688,4,8,39,F2,505.8840864052273,0,2023-11-11 14:45:12.537000
29689,5,8,46,P1,2974.751113355329,0,2023-11-11 14:45:03.538000
29690,5,8,46,P1,2974.751621609585,0,2023-11-11 14:45:04.537000
